"","view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","country_code","stimulus","key_press","stimulus_type","correct","left_object","right_object","activate","box","startTime","endTime","RT","choice","sameSide","samePair","diffPair"
"876","","7021","audio-keyboard-response","1","102108","0.0-1.0",47,"US","sound/letter.wav","81","congruent","true","","","","","","","","","","",""
"877","","","RMTStrain","2","126886","0.0-2.0",47,"US","","","","","img/5.png","img/5.png","true","img/box.png","1568224529298","1568224554074","","","","",""
"878","","","RMTStrain","3","147552","0.0-3.0",47,"US","","","","","img/1.png","img/7.png","false","img/box.png","1568224554074","1568224574740","","","","",""
"879","","","RMTStrain","4","166428","0.0-4.0",47,"US","","","","","img/9.png","img/9.png","true","img/box.png","1568224574740","1568224593616","","","","",""
"880","","","RMTStrain","5","195586","0.0-5.0",47,"US","","","","","img/14.png","img/2.png","false","img/box.png","1568224593616","1568224622774","","","","",""
"881","[{""page_index"":0,""viewing_time"":25383}]","25383","instructions","6","220969","0.0-6.0",47,"US","","","","","","","","","","","","","","",""
"882","","","RMTStest","7","224748","0.0-7.0",47,"US","","","","","","","","img/box.png","1568224650162","","-1568224418892","rightTestButton","L","img/12.png,img/12.png","img/4.png,img/6.png"
"883","","","RMTStest","8","229251","0.0-8.0",47,"US","","","","","","","","img/box.png","1568224651937","","-1568224416164","rightTestButton","R","img/10.png,img/10.png","img/15.png,img/8.png"
"884","","","RMTStest","9","231476","0.0-9.0",47,"US","","","","","","","","img/box.png","1568224656439","","-1568224418441","leftTestButton","R","img/13.png,img/13.png","img/3.png,img/11.png"
"885","[{""page_index"":0,""viewing_time"":51965}]","51966","instructions","10","283442","0.0-10.0",47,"US","","","","","","","","","","","","","","",""
"886","","","RMTStrain","11","306768","0.0-11.0",47,"US","","","","","img/d.png","img/o.png","true","img/hatbox.png","1568224712632","1568224733956","","","","",""
"887","","","RMTStrain","12","327549","0.0-12.0",47,"US","","","","","img/k.png","img/k.png","false","img/hatbox.png","1568224733957","1568224754737","","","","",""
"888","","","RMTStrain","13","347730","0.0-13.0",47,"US","","","","","img/n.png","img/a.png","true","img/hatbox.png","1568224754737","1568224774918","","","","",""
"889","","","RMTStrain","14","370812","0.0-14.0",47,"US","","","","","img/b.png","img/b.png","false","img/hatbox.png","1568224774918","1568224798000","","","","",""
"890","[{""page_index"":0,""viewing_time"":19748}]","19748","instructions","15","390561","0.0-15.0",47,"US","","","","","","","","","","","","","","",""
"891","","","RMTStest","16","402312","0.0-16.0",47,"US","","","","","","","","img/hatbox.png","1568224819772","","-1568224410938","leftTestButton","R","img/i.png,img/i.png","img/c.png,img/j.png"
"892","","","RMTStest","17","420184","0.0-17.0",47,"US","","","","","","","","img/hatbox.png","1568224829501","","-1568224402796","leftTestButton","L","img/f.png,img/f.png","img/h.png,img/m.png"
"893","","","RMTStest","18","422513","0.0-18.0",47,"US","","","","","","","","img/hatbox.png","1568224847372","","-1568224418338","rightTestButton","L","img/e.png,img/e.png","img/l.png,img/g.png"
"894","[{""page_index"":0,""viewing_time"":3041},{""page_index"":1,""viewing_time"":476674}]","479716","instructions","0","479719","0.0-0.0",48,"US","","","","","","","","","","","","","","",""
"895","","6720","audio-keyboard-response","1","489305","0.0-1.0",48,"US","sound/letter.wav","81","congruent","true","","","","","","","","","","",""
"896","","","RMTStrain","2","516012","0.0-2.0",48,"US","","","","","img/k.png","img/k.png","true","img/box.png","1568314093861","1568314120567","","","","",""
"897","","","RMTStrain","3","562721","0.0-3.0",48,"US","","","","","img/b.png","img/o.png","false","img/box.png","1568314120567","1568314167276","","","","",""
"898","","","RMTStrain","4","587755","0.0-4.0",48,"US","","","","","img/f.png","img/f.png","true","img/box.png","1568314167276","1568314192310","","","","",""
"899","","","RMTStrain","5","609626","0.0-5.0",48,"US","","","","","img/j.png","img/a.png","false","img/box.png","1568314192310","1568314214181","","","","",""
"900","[{""page_index"":0,""viewing_time"":5372}]","5373","instructions","6","615000","0.0-6.0",48,"US","","","","","","","","","","","","","","",""
"901","","","RMTStest","7","627191","0.0-7.0",48,"US","","","","","","","","img/box.png","1568314221557","","-1568313591637.585","rightTestButton","R","img/c.png,img/c.png","img/i.png,img/e.png"
"902","","","RMTStest","8","629005","0.0-8.0",48,"US","","","","","","","","img/box.png","1568314231746","","-1568313600012.9","rightTestButton","R","img/n.png,img/n.png","img/d.png,img/l.png"
"903","","","RMTStest","9","630094","0.0-9.0",48,"US","","","","","","","","img/box.png","1568314233560","","-1568313600737.19","leftTestButton","L","img/g.png,img/g.png","img/m.png,img/h.png"
"904","[{""page_index"":0,""viewing_time"":3587}]","3588","instructions","10","633682","0.0-10.0",48,"US","","","","","","","","","","","","","","",""
"905","","","RMTStrain","11","660452","0.0-11.0",48,"US","","","","","img/14.png","img/11.png","true","img/hatbox.png","1568314240238","1568314265007","","","","",""
"906","","","RMTStrain","12","685565","0.0-12.0",48,"US","","","","","img/15.png","img/15.png","false","img/hatbox.png","1568314265008","1568314290120","","","","",""
"907","","","RMTStrain","13","707637","0.0-13.0",48,"US","","","","","img/9.png","img/3.png","true","img/hatbox.png","1568314290121","1568314312192","","","","",""
"908","","","RMTStrain","14","728689","0.0-14.0",48,"US","","","","","img/10.png","img/10.png","false","img/hatbox.png","1568314312193","1568314333243","","","","",""
"909","[{""page_index"":0,""viewing_time"":4899}]","4899","instructions","15","733588","0.0-15.0",48,"US","","","","","","","","","","","","","","",""
"910","","","RMTStest","16","737099","0.0-16.0",48,"US","","","","","","","","img/hatbox.png","1568314340144","","-1568313600316.39","rightTestButton","L","img/13.png,img/13.png","img/6.png,img/7.png"
"911","","","RMTStest","17","738762","0.0-17.0",48,"US","","","","","","","","img/hatbox.png","1568314341654","","-1568313600164.105","leftTestButton","R","img/8.png,img/8.png","img/1.png,img/2.png"
"912","","","RMTStest","18","740391","0.0-18.0",48,"US","","","","","","","","img/hatbox.png","1568314343317","","-1568313600197.53","rightTestButton","L","img/4.png,img/4.png","img/5.png,img/12.png"
"913","[{""page_index"":0,""viewing_time"":1810},{""page_index"":1,""viewing_time"":4466}]","6278","instructions","0","6283","0.0-0.0",49,"US","","","","","","","","","","","","","","",""
"914","","1909","audio-keyboard-response","1","10384","0.0-1.0",49,"US","sound/letter.wav","81","congruent","true","","","","","","","","","","",""
"915","","","RMTStrain","2","30677","0.0-2.0",49,"US","","","","","img/1.png","img/1.png","true","img/box.png","1568313315573","1568313335864","","","","",""
"916","","","RMTStrain","3","52012","0.0-3.0",49,"US","","","","","img/5.png","img/8.png","false","img/box.png","1568313335865","1568313357198","","","","",""
"917","","","RMTStrain","4","72195","0.0-4.0",49,"US","","","","","img/12.png","img/12.png","true","img/box.png","1568313357199","1568313377382","","","","",""
"918","","","RMTStrain","5","92591","0.0-5.0",49,"US","","","","","img/15.png","img/6.png","false","img/box.png","1568313377383","1568313397778","","","","",""
"919","[{""page_index"":0,""viewing_time"":7865}]","7866","instructions","6","100459","0.0-6.0",49,"US","","","","","","","","","","","","","","",""
"920","","","RMTStest","7","107707","0.0-7.0",49,"US","","","","","","","","img/box.png","1568313407649","","-1568313297319.28","rightTestButton","R","img/13.png,img/13.png","img/3.png,img/4.png"
"921","","","RMTStest","8","109395","0.0-8.0",49,"US","","","","","","","","img/box.png","1568313412894","","-1568313300875.555","leftTestButton","R","img/7.png,img/7.png","img/11.png,img/2.png"
"922","","","RMTStest","9","111117","0.0-9.0",49,"US","","","","","","","","img/box.png","1568313414583","","-1568313300842.805","leftTestButton","L","img/14.png,img/14.png","img/9.png,img/10.png"
"923","[{""page_index"":0,""viewing_time"":9894}]","9895","instructions","10","121012","0.0-10.0",49,"US","","","","","","","","","","","","","","",""
"924","","","RMTStrain","11","142772","0.0-11.0",49,"US","","","","","img/k.png","img/d.png","true","img/hatbox.png","1568313428202","1568313447959","","","","",""
"925","","","RMTStrain","12","161519","0.0-12.0",49,"US","","","","","img/c.png","img/c.png","false","img/hatbox.png","1568313447959","1568313466706","","","","",""
"926","","","RMTStrain","13","194487","0.0-13.0",49,"US","","","","","img/g.png","img/i.png","true","img/hatbox.png","1568313466707","1568313499674","","","","",""
"927","","","RMTStrain","14","234857","0.0-14.0",49,"US","","","","","img/j.png","img/j.png","false","img/hatbox.png","1568313499675","1568313540044","","","","",""
"928","[{""page_index"":0,""viewing_time"":6949}]","6951","instructions","15","241809","0.0-15.0",49,"US","","","","","","","","","","","","","","",""
"929","","","RMTStest","16","245714","0.0-16.0",49,"US","","","","","","","","img/hatbox.png","1568313548998","","-1568313300661.9","leftTestButton","R","img/n.png,img/n.png","img/m.png,img/b.png"
"930","","","RMTStest","17","247149","0.0-17.0",49,"US","","","","","","","","img/hatbox.png","1568313550901","","-1568313301129.095","rightTestButton","L","img/a.png,img/a.png","img/e.png,img/o.png"
"931","","","RMTStest","18","248771","0.0-18.0",49,"US","","","","","","","","img/hatbox.png","1568313552337","","-1568313300943.095","rightTestButton","L","img/f.png,img/f.png","img/h.png,img/l.png"
"932","[{""page_index"":0,""viewing_time"":30148},{""page_index"":1,""viewing_time"":200259}]","230408","instructions","0","230410","0.0-0.0",50,"US","","","","","","","","","","","","","","",""
"933","","2670","audio-keyboard-response","1","235248","0.0-1.0",50,"US","sound/letter.wav","81","congruent","true","","","","","","","","","","",""
"934","","","RMTStrain","2","256368","0.0-2.0",50,"US","","","","","img/o.png","img/o.png","true","img/box.png","1565386615270","1565386636389","","","","",""
"935","","","RMTStrain","3","287317","0.0-3.0",50,"US","","","","","img/b.png","img/f.png","false","img/box.png","1565386636389","1565386667338","","","","",""
"936","","","RMTStrain","4","311273","0.0-4.0",50,"US","","","","","img/d.png","img/d.png","true","img/box.png","1565386667338","1565386691294","","","","",""
"937","","","RMTStrain","5","333349","0.0-5.0",50,"US","","","","","img/j.png","img/m.png","false","img/box.png","1565386691295","1565386713370","","","","",""
"938","[{""page_index"":0,""viewing_time"":10561}]","10561","instructions","6","343911","0.0-6.0",50,"US","","","","","","","","","","","","","","",""
"939","","","RMTStest","7","347568","0.0-7.0",50,"US","","","","","","","","img/box.png","1565386725934","","-1565386373973.09","rightTestButton","R","img/a.png,img/a.png","img/c.png,img/g.png"
"940","","","RMTStest","8","349814","0.0-8.0",50,"US","","","","","","","","img/box.png","1565386727590","","-1565386373382.575","rightTestButton","R","img/i.png,img/i.png","img/k.png,img/h.png"
"941","","","RMTStest","9","350880","0.0-9.0",50,"US","","","","","","","","img/box.png","1565386729836","","-1565386374562.785","leftTestButton","L","img/e.png,img/e.png","img/l.png,img/n.png"
"942","[{""page_index"":0,""viewing_time"":8357}]","8357","instructions","10","359238","0.0-10.0",50,"US","","","","","","","","","","","","","","",""
"943","","","RMTStrain","11","381044","0.0-11.0",50,"US","","","","","img/4.png","img/10.png","true","img/hatbox.png","1565386741262","1565386761065","","","","",""
"944","","","RMTStrain","12","402613","0.0-12.0",50,"US","","","","","img/8.png","img/8.png","false","img/hatbox.png","1565386761065","1565386782634","","","","",""
"945","","","RMTStrain","13","425669","0.0-13.0",50,"US","","","","","img/7.png","img/14.png","true","img/hatbox.png","1565386782635","1565386805690","","","","",""
"946","","","RMTStrain","14","444245","0.0-14.0",50,"US","","","","","img/11.png","img/11.png","false","img/hatbox.png","1565386805691","1565386824266","","","","",""
"947","[{""page_index"":0,""viewing_time"":7487}]","7487","instructions","15","451732","0.0-15.0",50,"US","","","","","","","","","","","","","","",""
"948","","","RMTStest","16","455212","0.0-16.0",50,"US","","","","","","","","img/hatbox.png","1565386833755","","-1565386374147.64","rightTestButton","L","img/3.png,img/3.png","img/15.png,img/12.png"
"949","","","RMTStest","17","456363","0.0-17.0",50,"US","","","","","","","","img/hatbox.png","1565386835233","","-1565386374473.775","rightTestButton","L","img/1.png,img/1.png","img/13.png,img/9.png"
"950","","","RMTStest","18","457572","0.0-18.0",50,"US","","","","","","","","img/hatbox.png","1565386836385","","-1565386374417.3","leftTestButton","R","img/6.png,img/6.png","img/5.png,img/2.png"
